score,content,label
1,"WOI INJ GOFOOD EMANG SENGAJA DI BUAT SELAMA INI? NYARI DRIVER DOANG 35- 55 MENIT? BELUM PROSES PESANAN DAN PENGANTARAN. KALIAN PIKIR ORANG MAKAN BISA NUNGGU SELAMA ITU? BUKAN NGEBANTU MALAH BUAT EMOSI. MANA CS NYA GA PERNAH BERES KALAU DI KOMPLAIN. TOLONG LAH BALIK KE FITUR AWAL AJA KALO GITU, GAUSAH SOK SOK UPGRADE KALO GA BERES. NGESELIN",Negatif
5,Jawabanygbenar,Positif
5,Mantappppp,Positif
1,"cukup bintang yg berbicara...bayar pakai QRIS brengsek saldo kepotong tapi d resto blm masuk,,penanganannya lama lelet,lemot",Negatif
1,"Not recommended ! Gaji karyawan gede, bilang rugi driver merayap, cuma modal aplikasi tapi motong nya kek gantung orang",Negatif
5,Ok,Positif
5,Bagus,Positif
1,Ongkir gofood 14+4rb jarak dekat gilaaaaaaaaa nyampe lma,Negatif
5,Sangat berguna dan mudah cara pakai nyaðŸ‘ðŸ‘,Positif
5,ðŸ‘,Positif
1,Teelalu lama mencari driverrrr pekok,Negatif
5,Aplikasi kesayangan,Positif
5,"Teruntuk pengelola Gojek,Msh ada aja Driver yang meminta uang lebih karena alasan uang pakrir (PESANAN GOFOOD).Padahal saya sering beli offline di resto yang sama,tapi tidak ada tukang parkir nya.Sedangkan beli Online (GoFood) ada aja driver yang meminta bantuan/lebihan untuk uang parkirðŸ™ƒSebaik nya ada peraturan untuk resto untuk membuat Plank/Tanda untuk Jasah OnlineFood (GoFood,GrabFood,Maxim,dll) di geratiskan,supaya pihak jasah parkir nya tidak meminta uang parkir kpda driver OnlieFood!",Positif
1,"Ongkirnya mahal sekarang, dan dapat drivernya lama banget bahkan sampai 1 jam. Gofood.",Negatif
5,Ok,Positif
2,"Min kenapa Gopaylater saya tidak bisa di gunakan di tokopedia buat pembayara. Padahal sebelum di update gopaylater saya masih bisa di gunakan, tolong min di bantu permasalahannya. TerimakasihðŸ™",Negatif
5,Goood,Positif
5,Is the best,Positif
1,"Tolong sistem aplikasi cepat diperbaiki, masa lama dapet driver. Saya keburu laper. Tolong jaga customer loyal",Negatif
5,bagus harus bintang lima,Positif
5,Mantap,Positif
1,"saya pengguna baru tapi kok ga dapet diskon ya, minimal diskon sekali â˜•ðŸŒ¿",Negatif
1,Ramnya terlalu besar hingga membuat hp yang jadi berat coba di buat perkecil lagi itu ram menjadi 40mb,Negatif
5,Oke,Positif
1,gara2 double order pengiriman 2 jam lebih,Negatif
2,"Abis di update, tibaÂ² paylater nya hilang",Negatif
5,Bagus.. Banyak promo tunai maupun gopay,Positif
2,"Gojeknya lama g beri respon,..mohon untuk ditingkatkan lagi pelayanannya",Negatif
1,Layanan food ny jelekðŸ‘Ž,Negatif
1,"Saya baru pertama kali daftar gojek pakai nmor saya kok sdh ada nama org lain itu gimana ya, padahal saya blom punya akun gojek sebelumnya",Negatif
5,"TEOAT WAKTU AMAT BAGUSSSXXAXAA, ðŸ’…ðŸ»",Positif
4,bagus tqpi untuk menghapus riwayat trqnsaksi harusnya tersedia karna ada pelanggan yang tidak mau menyimpan riwayat transaksi..,Positif
5,Mantul,Positif
1,Nipu gopay ku hangus 43k,Negatif
5,Mantap,Positif
4,Enak bagus aman,Positif
5,Ok,Positif
1,Mau masukin sandi gopay aja susah amat,Negatif
5,"Enk bnget pke gojek,apa"" serasa terbantu,",Positif
1,Hduhhhhh customer komplen di ig kok gaada respon apa apa??? Lagi urgent begini malah gadapet respon apa apa. Tau gitu mending mke grab aja,Negatif
5,Aplikasi nya udah oke.. mohon lebih ditingkatkan lagi..,Positif
5,Mantap,Positif
5,Voicer nya dong,Positif
2,Kenapa saya order pakai reguler dapat ordernya lama ajng saya ga pake mode hemat bngst,Negatif
1,Saya order pakai reguler dapat drivernya lama anjng,Negatif
5,Bagus,Positif
4,"Pelayanan cs sangat buruk sekali, jawaban dari mesin system lol, gk nyambung gk jelas mksudnya apa jwaban apa? Aplksi pelayanan tpi gk melayani dgn baik...... gmna mau komplen dan perbaikan akun",Positif
1,gaada promo sama sekali,Negatif
1,"Mau pindah ke apk sebelah, aplikasi ini semua serba sangat mahal,sy di gojek udah jd member anak sultan setiap hari pesan goofod Disini dll,tp kecewa skr mahal bangetttttttt parah.",Negatif
1,"Gopay later sampah ga bisa di pake apa""... mending pada unisntal apk gapay bangke ini sudah tidak berguna....",Negatif
1,Aneh tapi nyata transfer ke bank mandiri saldo terpotong tapi tidak sampai di rekening mandiri. Bikin laporan katanya bukan transfer bank ... terus saldo gue kemana jelas jelas gue transfer ke bank dengan biaya admin 2500 .. tolol loe,Negatif
5,"Klo mau coba cari tahu ongkir gojek dan gocar beda propinsi susah banget, mesti cari titik mapnya padahal ga ngerti tuh titik mapnya, ga bisa disearch ketik karena munculnya hanya lokasi sekitar kita aja. Padahal dibutuhkan banget untuk bikin plan budgeting pas mau keluar kota. Minta tolong donk...",Positif
1,"Buset pesen sameday dari jam 10 jam 4 sore di cancel driver seenaknya ajg2 ,",Negatif
1,Gotix knp cmn jakarta doang opsi lokasinya woy,Negatif
2,Mahal banget,Negatif
5,Josss,Positif
1,Abis di update gopaylater malah hilang saldonya kan parah ya,Negatif
5,Wew,Positif
5,Good,Positif
1,Biaya layanan Gofood makin hari makin mahal! Belum lagi ditambah ongkir. Voucher juga kebanyakan ga bisa dipakai di semua resto. Padahal harga makanannya udh dinaikkan (beda dgn harga aslinya). Seringkali biaya layanan + ongkir malah kena lebih mahal dari harga makanannya. Kalau begini mending beli langsung di restonya. ðŸ˜‘,Negatif
5,"Bangga,, dengan aplikasi asli Indonesia",Positif
2,Maaf harus saya kasih bintang 2 dulu.. apps performance nya menurun sekali. Tiba2 suka sekali blank. Ga bisa di touch atau apaa lah. Saya kira hpnya ternyata aplikasinya. Sangat menyusahkaan. Kasian drivernya juga. Pesen go food jd ga jelas.. akhirnya saya minta komunikasi pake wa saja. Tolong perbaiki dengaan baik. Karna saya pengguna setia apps ini. Terima kasih.,Negatif
5,Senang banget ...,Positif
1,"Males bgt sama gojek, ga pernah tepat waktu, terus koo bisa ya gojek ngambil 2 sekaligus jadi bikin lama nunggunya",Negatif
5,"Saya juga ingin mematahui dengan semua peraturan yang berwajib ,dan berwinang serta sesuai ketentuan yang berlaku ,dari ijin aplikasi tersebut,terima kasih,,",Positif
5,Mantap,Positif
1,"Gw ajuin refund saldo gopay cuman di puter puter trus, parah bat nih sia sia ada CS",Negatif
5,Mantap,Positif
5,mantap,Positif
5,Ok,Positif
1,"Saya saran jgn terlalu banyak mengisi saldo. Dan hati2 dalam melakukan pembayaran qris, terutama dalam jumlah besar seratus ribu ke atas. Saya alami pembayaran sukses tetapi di toko tidak ada masuk dana dlm aplikasi qrisnya. Dan komplain super ribet dengan hrs menyertakan nomor id merchat dll. Ribet lah. Tidak cukup dengan ss dari aplikasinya. Kan sotoy bgt cs nya",Negatif
5,Ok,Positif
5,bagus bermanfaat,Positif
1,"karna aplikasi anda pacar saya tidak mau dengan saya kalo kemana""ðŸ˜­",Negatif
5,Sangat membantu,Positif
5,Masih aman,Positif
5,Dengan adanya aplikasi gojek sangat membantu sekali jd ngak r ibet,Positif
1,"Pesen makan aja sampai 1 jam, yg bener saja . Bukannya tambah cepat tambah baik, e ini malah tambah lama. Mending si Oren 20menit jadi ,mau pake hemat mau reguler gak jauh beda",Negatif
5,Ka . Tolong ini di bantu. Saya mesen gosen lewat shopee . Tapi saya ga bisa traking barang nya udah sampe mana.,Positif
5,Bagus,Positif
5,Ok,Positif
5,Sekses,Positif
1,"Tolong di adakan donk buat penumpang perempuan dicarikan drivernya perempuan juga, kadang risih kalo bukan perempuan.. Semoga makin berkembang aplikasinya",Negatif
5,"Tolong perbarui map nya, sering telat atau tidak sesuai saat pencarian lokasi.",Positif
4,Mantap pokoe,Positif
1,Pesen makanan yg jaraknya 2km sejam lebih ðŸ—¿ cari driver terdekat tp ga dapat2 aneh,Negatif
1,"Bikin iklan nya lebay, masih di iklanin lagi iklan air nya sudah nggak punya iklan lagi apa ya",Negatif
1,"Tambah tol9l dan gajelas...pesenan 40 menit perkiraan gak dicariin driver,pas udah deket baru dapet tanya drivernya katanya lagi dibuat...kan gobl0g...40 menit sia sia tau gak...udah kaya dulu aj paling bener..pesen,dapet driver,driver order,selesai kan",Negatif
5,Mantul,Positif
1,Hp saya gk bisa login gojek alasannya ada penggunaan tidak normal padhl dipake normal normal saja coba hubungi cs tapi percuma jadi saya delete saja padhl saya pengguna aktif apk ini,Negatif
1,"Tolong dong buat perusahaan,, banyak driver yg melawan arah dan mereka malah yg marah kepada pengguna jalan yg benar,, kasih peringan dong jangan malah didiemin aja",Negatif
4,Cukup puas,Positif
5,Dijamin aman,Positif
5,Bagus pelayanannya,Positif
2,Oxx mk ..,Negatif
5,mantap,Positif
5,Bagus,Positif
1,"Ini gojek makin lama makin banyak aturan yang berubah-ubah, terkhusus gopay later nya... mending gak usah aja sekalian diadakan gopay later kalau penggunaannya juga dibatasi untuk beberapa transaksi, Ribet..!!!!!",Negatif
5,Lumayan bagus,Positif
5,Sangat membantu,Positif
5,Drepernya ramah pejemputan tepat waktu mantap lah,Positif
1,"Mau pesen makan aja harus nunggu 1 jam lebih.. Orderan nyangkut di resto lama, mencari driver juga lama.. Padahal banyak driver yang nganggur di sekitar resto...",Negatif
5,Bintang yg bicara,Positif
5,Aplikasi yg sangat membantu dalam kebutuhan saya dan bergaransi bila ada kesalahan dlm orderan oleh restoran atau toko krn dana saya dikembalikan....good bgt dan sangat cepat pelayanannya,Positif
5,Memudahkan pesan makanan secara online. Harga sudah tertera dan jelas. Terima kasih Gojek.,Positif
5,"Memudahkan dimudahkan. semoga semakin banyak promo kembali ya, lebih banyak di bandingkan platform sebelah yang merupakan produk luar dan bukan karya anak negeri",Positif
5,Alhamdulillah drivernya baik sopan dan bagus',Positif
5,Drevernya ramah dan cepat datang dan sampai tujuan dg aman dan selamat,Positif
1,"Sekarang mau pesan go food aja nunggunya lama sekali buat dapat driver. Kalau kayak gini terus mending pakai ijo sebelah. Ada tambahan biaya aplikasi, tp layanan ga makin baik.",Negatif
5,Aman dan nyaman,Positif
5,Menang,Positif
1,"driver map gg ada kayak dulu, oderan kata driver ojol bisa double karena ada jalan searah jadi bikin lama oderan saya.",Negatif
5,"Mau update muter2 mulu, lama2 makin byk yg pindah order ke ojol sebelah",Positif
1,"Saya ga punya tagihan di gopay later cicil, sekarang mau pakai kenapa ga bisa.",Negatif
4,ok,Positif
1,"NGIRIM UANG BISA DELAY 3 JAM , LOL",Negatif
4,Semua pengemudi gojek mohon dpt berpakaian baju/jaket identitas...sy pernah order sore hari ....sy sdh nunggu lama ternyata ada motor pengemudinya pakai bebas ternyata dia si gojek...dg alasan mau plng rumah sdh lepas jaket ..malah ada order... Begitu sedikit masukan dari sy...trm ksh ðŸ™ðŸ™,Positif
5,bagus,Positif
1,Eror nih aplikasi.. khususny Go-tix ga bisa dipake,Negatif
1,"Mau bayar laternya aja susah bgt sampai ganti pin pun bermasalah.ternyata bukan dari kesalahan hp ,kesalahanya dari gojeknya.tolong untuk aplikasi di optimalkan lagi ya biar klo telat bayar gak sampai kena bunga",Negatif
5,Ok,Positif
5,Good job,Positif
2,"Luar biasa,sekarang order makanan nyampe nya lama 1 driver bisa lebih dari 1 orderan customer Masa iya bisa sekalian jalan gitu Jangan merugikan customer lah Harga nya mahal,lama nunggu nya",Negatif
5,Meong,Positif
5,Sangat membantu disaat bepergian ke kota..,Positif
5,Cepat,Positif
1,"Pada para CS coba mode hemat pesen food..kalian akan rasakan bagai mana rasanya mau mati kelaparan kalau pesen makanan pake mode hemat.DAH LAMA,DRIVER NYA BANYAK MINTA UANG PALKIR.GA SOPAN PULA,TAPI YANG ANEH GOJEK MASIH PERTAHAN KAN PROGRAM GAGAL.RUSAK.DAN DRIVER PUN SEOLAH DILINDUNGIN KALAU DRIVER MODE HEMAT.MENDING PINDAH.ATAU PAKE LAYANAN LAIN.TOLOL YANG BIKIN PROGRAM MODE HEMAT BUKAN BAGUS MALAH TAMBAH KELIHATAN GOJEK SEKARANG PARAH,1X OLDER BISA DAPET 70% KE UNTUNGAN DAH DARI DRIVER,RESTO",Negatif
5,Good,Positif
5,Memudahkan saya mencari transportasi,Positif
5,Sangat membantu usaha kuliner kami,Positif
1,siip,Negatif
1,Tidak ada figur cancel order. Ngga sengaja memesan ttp hrs bayar. Cs susah di hub! Uninstall!!!! Sudah klik alasan pembatalan di menu bantuan tdk bs di cancel dan laporan di tutup. Aplikasi busuk! Telp cs smpe 5 menit ga nyambung!,Negatif
5,Bagus,Positif
1,"Beli makanan lewat sini mahal. Beli langsung cuma 12rb, lewat apk jadi 16rb + ongkir + biaya lain.. kok aneh harga makanan jadi mahal. Yg terima uang nya siapa? Aplikasi, kang ojek atau toko nya? 12rb jadi 16rb... jangan beli lewat apk ini",Negatif
1,Ngentod yuk bg,Negatif
5,"Aplikasi Yang Sangat Membantu Serta Bermanfaat,Di Zaman Era Digital.",Positif
5,Aplikasi ini sangat membantu,Positif
5,Recommended,Positif
1,Gojek sekarang makin hari makin hancur peraturan babi yang di pakek,Negatif
5,"Sangat bermanfaat, Terima Kasih ðŸ‘ðŸ»",Positif
5,"dengan gojek transportasi jadi lancar, ga susah lagi kalo mau kemanapun, tinggal klik beres, prosesnya juga ga lama",Positif
5,Ok sudah,Positif
5,Aplikasinya memudahkan untuk kaum-kaum mager zaman sekarang kalau misalnya pengen pesan makanan atau juga pengen jalan-jalan tapi nggak mau atau nggak bisa mengendarai ini sangat membantu banget,Positif
5,Respon cepat,Positif
4,"Nyaman pakai nya, kadang2 juga ada promo nya. Cuma kedepannya semoga gomart ada promo gratis ongkir nya juga hehe",Positif
1,Drivernya banyak yg lawan arah,Negatif
1,"Pesan gofood reguler aja butuh sejam lebih baru nyampe, keburu laper ðŸ˜¡",Negatif
1,Buka gotik ga bisa y sekarang,Negatif
1,"Pelayanan sangat mengecewakan,oder food satu jam lebih ,makanan di resto sudah jadi tapi belum mendapatkan drever...drever ada banyak pada nongkrong banyak ga ada satupun yg nyantol...",Negatif
5,Sangat keren aku sukaðŸ˜Œ,Positif
1,Pyah kali dpt driver,Negatif
1,Drivernya kebanyakan malas bisanya2 4x pesan ttp minta di batalkan,Negatif
5,Alhamdulillah...cepat dan tepat,Positif
5,Sangat membantu didalam perjalanan,Positif
5,good,Positif
5,Tarifnya kok makin mahal ya...,Positif
1,"Ngebug, Kenapa ya aplikasinya gak sesimpel&se_ringan sebelah saat digunakan.",Negatif
5,oke lah,Positif
1,"Saya pesan food nunggu carikan driver, selama 45 menit, di carikan driver terdekat, kelamaan udah kelaperan,, mending pindah ke aplikasi sebelah aja deh..,",Negatif
5,Sangat membantu,Positif
5,Jadi hemat waktu dan energi,Positif
5,Baik ramah,Positif
5,Ok pelayanannya..,Positif
5,Terimakasih,Positif
5,Good ...,Positif
5,Terbantukan,Positif
5,Sangat membantu sekali,Positif
1,titiknya suka salah,Negatif
4,Jemput tepat waktu dan komunikatif,Positif
5,Kenapa sekarang jadi sering bermasalah ya apk'y..ðŸ˜­,Positif
5,Good APS,Positif
5,"Selalu menjadi sahabat ,saat untuk pribadi ( antar jemput anak( bahkan untuk usaha ( gosen) alamat selalu tepat ,pasti driver nya juga ga malu bertanya, saya berharap semakin lebih baik",Positif
4,Good job,Positif
5,baik,Positif
5,Mencari rezeki terimakasih gocar,Positif
5,Baik dan safety,Positif
5,Ok,Positif
5,Mantaps. Drivernya udah berpengalaman,Positif
5,Bagus,Positif
1,"Kalau bisa kasih bintang 0 sih bakal aku kasih, gojek ku di hack dan saldo gopay ku ke ambil 900 ribu, udah buat laporan ga ditanggapin, udh upgrade juga loh, mana yang katanya JAMINAN SALDO KEMBALI, akun saya DI HACK, jadi kemarin itu bukan saya yang MENGKONFIRMASI TRANSAKSI 900 RIBU, TIDAK ADA TINDAKAN APAPUN DARI GOJEK, BANTUAN PUN GAADA, LAPORAN DIBIARKAN, DITUTUP, UDAH BEGITU SAJA",Negatif
5,Membantu sekali sering adaiin vocher ya,Positif
1,"Aplikasi sering eror, gopaylater semenjak beralih ke yang baru tidak bisa digunakan, pdhl limit full..",Negatif
1,Sekarang sering korupsi rute,Negatif
5,Sangat terbantu,Positif
1,"Kecewa banget Ama gopay later udah sering bayar tapi skrg udh gabisa dgunain kecewa sih terus. Limitnya buatt apa,bakal saya uninstall percuma limit dipajang gabisa di gunain Yuk ah pindah ke grab aja..",Negatif
5,"drivernya baik, santai, setorannya nyaman dan ngobrolnya enak.",Positif
5,yes ..like this,Positif
1,akibat ada nya sistem GOCENG driver REG jadi korban penganiayaan sistem. yg biasanya gacor tibaÂ² budeg pdahal tdk melakukan kesalahan. sehari bisa gak dpt orderan.,Negatif
5,Sangat membantu,Positif
1,"TOLOL BANGET SUMPAH, MAU BAYAR ALFAGIFT SAMPE NUNGGU BERJAM-JAM TETEP GA BISA, ALESANNYA INTERNET, GILIRAN MESEN MAKAN BISA. GUA ISI GOPAY UDAH MASUK INBOX TAPI SALDO TETEP 0",Negatif
2,"Tiap buka IG, google , WA kenapa ngiklan mulu Gojekk!!! Ganggu aja. Udah report ga ilangÂ².",Negatif
1,"Kebanyakan konfirmasi kalau mau pesan gosend, harus masukan no hp, asuransi detail alamat, kg... Seharusnya disatukan aja biar praktis. Edit gak bisa order goshop. Tolol",Negatif
5,Bagus aplikasinya memudahkan orang untuk berpergian dan kirim barang,Positif
5,Good enough,Positif
5,Keren,Positif
4,Gojek makin mantab,Positif
5,Okeh mantapp,Positif
2,"Masalah hang sudah teratasi, tetapi yang menjadi problem banget adalah di sistem go food, dimana pesanan menunggu 55 menit dan akan di carikan driver jika pesanan akan selesai. Tetapi dilapangan pihak resto tidak menyiapkan pesanan sebelum driver datang. Bayangin saja nunggu 55 menit, driver datang 5 setelah 50 menit dan pesanan baru akan dibuat. Tidak logis jadi menunggu 2 jam hanya 1 pesanan.",Negatif
4,baru dwonload,Positif
1,"Jngn ada Doble order lah, Bikin nunggu lama... Mana driver dptnya juga g seberapa... Lo kira nunggu makanan itu cepet dan menurut Lo g da driver lain g nunggu di resto yang sama Gila lu jek... Lu mau consumen Lo menunggu Sampek sejam",Negatif
1,Tolong perbaiki kak saldo blum masuk rekening tapi di aplikasi berhasil,Negatif
5,Pelayanan bagus,Positif
5,Ok bangat,Positif
2,Tolong map-nya diperbaiki. Karena titik map tidak sesuai. Pertama aku pikir karena signal. Tetapi pakai aplikasi sebelah normal saja.,Negatif
5,ðŸ‘ðŸ‘ðŸ‘,Positif
5,"Aman, nyaman, tepat waktu penjemputan. Sopir sopan dan Ramah.",Positif
5,"Sangat membantu, cuma sayang untuk pembayaran qris paylater nya tidak bisa digunakan.",Positif
1,"Gopay laterr sedang di awasi oleh OJK maka dari itu tidak dapat di gunakanðŸ˜ dan juga order makanan pakai mode hemat kenapa lama banget ya ,beda sama reguler ,mode hemat bikin gak nyaman bagi yg kelaparan ðŸ˜",Negatif
5,Bagus,Positif
1,LEMOT,Negatif
2,.cukup tau,Negatif
1,Penandaan alamat tidak bisa akurat... mohon diperbaiki,Negatif
2,"Waktu tunggu sekarang lama banget. Biaya kirim naik, waktu tunggu lama. Belum lagi maps nya g keliatan, g bisa mantau sampai mana",Negatif
5,ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘,Positif
5,Makasih banyak gojek ðŸ¤,Positif
5,"Gosend pagi2 seblm jam5 susah carinya, sering dicancell oleh driver",Positif
5,Nyaman,Positif
5,Gila keren bgt,Positif
5,Pelayanan bagus,Positif
5,Nyaman dan sopan....istimewa,Positif
1,Aplikasi eror tidak dapat di install,Negatif
1,"Kenapa sih sekarang udah gk bisa minta tolong sm ojolnya buat beli sesuatu diluar orderan, ada2 aja aturannya padahal gk ada yang dirugiin jg kan ya, Sorry bintang 1",Negatif
5,Ok,Positif
5,Bagus,Positif
5,Saya sangat puas,Positif
5,Saya suka pakai layanan Gojek,Positif
5,Baik,Positif
1,Pesen food gak hemat gak reguler sama saja lamaa .... gojek gojek makin lama kok makin aneh . Makin mahal makin mengecewakan .,Negatif
5,"Cepat tanggap dalam mengatasi madalah yang terjadi, hanya saja kalau bisa jangan sampai ada masalah lagi dalam hal pembayaran yang tidak dapat dilakukan",Positif
1,Makin parah order food bisa sampai 1jam baru dapat driver... Lebih baik pakai sebelah order sekarang gk lama nunggunya... Sungguh gojek sekarang parah,Negatif
5,"aku mau bayar paylater tp knp ga bisa ya?,jadi akhirnya tu layar putih gitu aja trus,biasanykn langkah selanjutnya itu password gopay dan pembayaran berhasil,ini mah putih aja layarnya ga ada langkah selanjutnya",Positif
1,"Gopaylater jadi tidak bisa di gunakan, padahal limit masih full... Payah sekrang",Negatif
